session_id,session,src_ip,session_start,session_end,event_count,unique_commands,session_duration,failed_logins,successful_login,unique_usernames,high_event_activity,long_session,credential_guessing,command_heavy,behavioral_risk_score,event_count_norm,unique_commands_norm,session_duration_norm,behavior_cluster,behavior_label,risk_score,is_anomaly,dbscan_label,cluster_stability,attacker_type,threat_archetype,confidence_level,ip_scope,risk_level,country,country_iso,city,latitude,longitude,asn,asn_org,campaign_key,campaign_total_sessions,campaign_severity,ml_risk_score,ml_risk_label,ml_accuracy,ml_precision,ml_recall,geo_visualization,soc_relevance,pca_x,pca_y
SESS-25248,a6784c835710,138.117.120.100,27-01-2026 11:13,27-01-2026 11:13,12,6,0.261237,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.2751567,3,High Risk,2.234691418,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.112119445,-1.59559902
SESS-29605,1402bfd71aa7,172.20.10.3,04-02-2026 20:18,04-02-2026 20:18,32,0,0.756173,28,0,20,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.2584732,2,Medium Risk,2.234637304,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.352986449,2.495585574
SESS-29711,8584e655dbb9,194.165.16.200,25-12-2025 19:28,25-12-2025 19:28,12,6,0.260117,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.2808901,3,High Risk,2.233544738,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.109136184,-1.598156109
SESS-31293,7eac460e7641,35.184.10.254,11-02-2026 18:07,11-02-2026 18:07,13,6,0.206665,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.059177491,1.222958442,-0.55451655,3,High Risk,2.232313225,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.99,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.036793271,-1.661492874
SESS-29563,1e16756bfc8a,192.168.1.50,12-01-2026 21:57,12-01-2026 21:57,12,6,0.258652,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.28838956,3,High Risk,2.232044846,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.99,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,1.105233996,-1.601500853
SESS-29726,d49e0ccd5669,185.130.5.83,31-12-2025 16:07,31-12-2025 16:07,32,0,0.753561,28,0,20,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.245102,2,Medium Risk,2.231963058,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.346029079,2.489622095
SESS-32213,e85fa5ae10bf,78.39.200.50,06-02-2026 13:16,06-02-2026 13:16,12,6,0.257783,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.2928381,3,High Risk,2.23115514,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.102919291,-1.603484892
SESS-25048,823905b4a6c6,36.110.228.254,10-01-2026 22:01,10-01-2026 22:01,32,0,0.752329,28,0,24,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.238795,2,Medium Risk,2.230701681,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.34274742,2.486809235
SESS-31912,bbb9062a05aa,126.2.200.100,18-01-2026 14:14,18-01-2026 14:14,12,6,0.256909,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.2973121,3,High Risk,2.230260337,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.10059133,-1.605480294
SESS-29448,f42a6155b5a0,143.137.120.50,12-01-2026 22:03,12-01-2026 22:03,32,0,0.751854,28,0,24,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.2363636,2,Medium Risk,2.230215402,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.341482227,2.485724781
SESS-24625,740cf796e1a4,193.32.162.45,29-12-2025 23:19,29-12-2025 23:19,12,6,0.256842,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.29765522,3,High Risk,2.230191714,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.1004128,-1.605633321
SESS-23398,479658171ee4,192.168.1.200,05-02-2026 06:49,05-02-2026 06:49,31,0,0.803148,27,0,22,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4989429,2,Medium Risk,2.229237466,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.40807696,2.544134517
SESS-23588,7d10bf364506,1.180.24.3,20-01-2026 17:07,20-01-2026 17:07,33,0,0.697836,29,0,25,TRUE,FALSE,TRUE,FALSE,1,2.615511363,-0.699226986,1.9598396,2,Medium Risk,2.228404366,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.267631648,2.421095727
SESS-23646,773feddb8d54,36.110.228.254,05-02-2026 20:56,05-02-2026 20:56,12,6,0.254704,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.3085998,3,High Risk,2.228002799,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.094718003,-1.610514591
SESS-30530,7c34be97ddf3,109.86.224.73,06-02-2026 18:29,06-02-2026 18:29,31,0,0.799503,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.480284,2,Medium Risk,2.22550569,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.398368204,2.535812699
SESS-26279,4b5580b75702,82.79.200.100,24-01-2026 19:25,24-01-2026 19:25,12,6,0.252165,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.32159725,3,High Risk,2.225403309,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.08795504,-1.616311436
SESS-31676,88a278656ded,192.168.1.150,30-12-2025 16:16,30-12-2025 16:16,31,0,0.798457,27,0,22,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4749293,2,Medium Risk,2.224434762,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.395582049,2.533424558
SESS-30650,7f386ddc409d,78.46.68.200,03-01-2026 01:00,03-01-2026 01:00,32,0,0.744666,28,0,20,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1995673,2,Medium Risk,2.222856136,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.322336045,2.469313713
SESS-30628,8a89ec5fd0aa,82.102.16.99,11-01-2026 09:34,11-01-2026 09:34,30,0,0.84758,26,0,19,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.726395,2,Medium Risk,2.221234097,TRUE,-1,0.9878,Manual Attacker,Interactive Exploration,High,public,high,Germany,DE,Frankfurt am Main,50.1155,8.68417,AS9009,M247 Europe SRL,DE_AS9009,45,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.456394109,2.586877701
SESS-23595,ea4b1d4d6cb3,185.220.100.254,31-12-2025 08:00,31-12-2025 08:00,12,6,0.246989,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.34809372,3,High Risk,2.220104015,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,Germany,DE,Haßfurt,50.0263,10.5157,AS205100,F3 Netze e.V.,DE_AS205100,45,high,0.99,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.074168145,-1.628128813
SESS-27126,6cd7a7db300f,10.10.10.10,22-01-2026 15:17,22-01-2026 15:17,31,0,0.793885,27,0,21,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4515247,2,Medium Risk,2.219753842,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.383403874,2.522986087
SESS-24248,1e4ccbabc2d1,185.56.200.100,25-01-2026 10:31,25-01-2026 10:31,31,0,0.793491,27,0,22,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4495077,2,Medium Risk,2.219350438,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.382354441,2.522086571
SESS-33015,7e315f68adf6,178.63.33.200,04-02-2026 19:17,04-02-2026 19:17,32,0,0.740755,28,0,22,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1795468,2,Medium Risk,2.218852039,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.311918724,2.460384551
SESS-25411,f30120544918,194.165.16.23,05-02-2026 14:06,05-02-2026 14:06,32,0,0.740067,28,0,23,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1760247,2,Medium Risk,2.218147608,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.310086107,2.458813732
SESS-30605,332feafda9a0,185.56.200.100,03-02-2026 15:49,03-02-2026 15:49,31,0,0.792203,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4429145,2,Medium Risk,2.218031793,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.378923703,2.519145929
SESS-32778,84446c73d5fb,78.46.68.200,05-02-2026 13:04,05-02-2026 13:04,12,6,0.244662,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.36000586,3,High Risk,2.217721588,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.067969907,-1.633441606
SESS-25162,bc7539351b14,176.99.0.221,02-02-2026 07:41,02-02-2026 07:41,12,6,0.244312,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.3617975,3,High Risk,2.217363257,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.067037643,-1.634240692
SESS-24288,e66afaf1ea70,175.177.200.100,10-02-2026 11:18,10-02-2026 11:18,30,0,0.841972,26,0,19,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.6976871,2,Medium Risk,2.215492548,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.441456451,2.574073951
SESS-25507,10a8d1e20c30,103.125.56.100,11-02-2026 23:23,11-02-2026 23:23,30,0,0.841654,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.6960592,2,Medium Risk,2.215166964,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.440609443,2.573347943
SESS-31971,793257830ab2,192.168.190.140,21-01-2026 17:20,21-01-2026 17:20,31,0,0.788848,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4257398,2,Medium Risk,2.214596848,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.369987177,2.511486024
SESS-26098,5434e6aa751a,172.20.10.3,30-01-2026 05:50,30-01-2026 05:50,32,0,0.736423,28,0,23,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1573708,2,Medium Risk,2.214416834,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.300379892,2.450494091
SESS-30965,b5ae64143ea8,152.58.200.50,23-01-2026 05:46,23-01-2026 05:46,30,0,0.840348,26,0,21,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.689374,2,Medium Risk,2.213829912,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.437130758,2.570366203
SESS-32043,1ab49631726b,103.125.56.100,28-12-2025 11:30,28-12-2025 11:30,31,0,0.787511,27,0,22,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4188955,2,Medium Risk,2.213227992,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.366425935,2.50843352
SESS-32402,ceb802c691f4,10.0.1.101,05-02-2026 08:54,05-02-2026 08:54,32,0,0.734673,28,0,22,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1484122,2,Medium Risk,2.212625118,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.295718572,2.446498661
SESS-24414,3c0316c027b1,172.16.0.50,08-02-2026 09:01,08-02-2026 09:01,12,6,0.239624,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.38579595,3,High Risk,2.212563569,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,1.054550551,-1.644943949
SESS-23494,50072d298cab,192.168.100.100,08-01-2026 08:53,08-01-2026 08:53,31,0,0.785679,27,0,18,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4095173,2,Medium Risk,2.211352353,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.361546155,2.504250838
SESS-30913,5c4013024cf0,106.12.98.14,24-01-2026 13:30,24-01-2026 13:30,31,0,0.785421,27,0,21,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4081967,2,Medium Risk,2.211088233,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.360859023,2.503661866
SESS-26702,a727de1cc844,143.198.54.1,16-01-2026 02:51,16-01-2026 02:51,31,0,0.784034,27,0,22,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.4010963,2,Medium Risk,2.209668164,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.357164577,2.500495188
SESS-28310,3670ceb33335,141.98.200.50,03-02-2026 10:05,03-02-2026 10:05,31,0,0.783018,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.3958952,2,Medium Risk,2.208627944,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.354458281,2.498175497
SESS-32677,fcc41872d872,103.35.74.82,12-01-2026 14:52,12-01-2026 14:52,12,6,0.234947,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.40973797,3,High Risk,2.207775164,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,1.042092792,-1.655622064
SESS-32662,9edc22867e4c,152.58.200.50,28-12-2025 10:04,28-12-2025 10:04,32,0,0.729703,28,0,18,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1229703,2,Medium Risk,2.207536741,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.282480327,2.435151556
SESS-30255,20ee994b33df,192.168.1.150,01-01-2026 05:00,01-01-2026 05:00,12,6,0.234544,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.41180098,3,High Risk,2.207362563,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,1.041019346,-1.656542163
SESS-30500,ba8464da0a94,192.168.1.10,19-12-2025 09:04,19-12-2025 09:04,32,0,0.728831,28,0,22,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.1185064,2,Medium Risk,2.206643959,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.280157605,2.433160645
SESS-26129,d85a9d29120e,1.6.65.200,05-01-2026 21:11,05-01-2026 21:11,31,0,0.780864,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.3848689,2,Medium Risk,2.206422667,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.348720856,2.493257688
SESS-32195,d89e3ba20bbe,143.137.120.50,08-02-2026 12:39,08-02-2026 12:39,32,0,0.728367,28,0,20,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.116131,2,Medium Risk,2.206168886,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.278921624,2.43210123
SESS-31400,619f3e3aafab,45.179.220.100,22-12-2025 22:57,22-12-2025 22:57,30,0,0.832561,26,0,18,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.6495116,2,Medium Risk,2.205857433,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.416389153,2.552587625
SESS-28281,d9a9f6d7102a,60.208.23.196,24-12-2025 10:18,24-12-2025 10:18,31,0,0.779009,27,0,23,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.375373,2,Medium Risk,2.204523473,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,China,CN,Jinan,36.6683,116.9972,AS4837,CHINA UNICOM China169 Backbone,CN_AS4837,38,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.343779793,2.489022477
SESS-26209,79bfe866e43e,119.28.139.120,26-12-2025 22:36,26-12-2025 22:36,29,0,0.883385,25,0,20,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.9096844,2,Medium Risk,2.204398225,TRUE,-1,0.9878,Manual Attacker,Interactive Exploration,High,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.481732028,2.609924338
SESS-32525,9d194f8fab85,117.218.200.50,17-01-2026 12:55,17-01-2026 12:55,29,0,0.883188,25,0,18,TRUE,FALSE,TRUE,FALSE,1,2.080573592,-0.699226986,2.9086764,2,Medium Risk,2.204196618,TRUE,-1,0.9878,Manual Attacker,Interactive Exploration,High,public,high,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.481207312,2.609474579
SESS-23848,38b485a6670f,10.10.10.10,07-02-2026 21:08,07-02-2026 21:08,12,6,0.229973,0,1,1,TRUE,FALSE,FALSE,TRUE,2,-0.192911934,1.222958442,-0.43520036,3,High Risk,2.202682686,FALSE,1,0.9878,Scanner,Wide Network Scan,Medium,private,high,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,1.028843949,-1.666978252
SESS-30256,d5f8afa3ebab,88.198.63.166,18-01-2026 08:06,18-01-2026 08:06,32,0,0.724624,28,0,19,TRUE,FALSE,TRUE,FALSE,1,2.48177692,-0.699226986,2.0969703,2,Medium Risk,2.202336736,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.268951702,2.423555554
SESS-24680,6195f8a0b923,10.0.2.55,23-12-2025 03:31,23-12-2025 03:31,31,0,0.77638,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.3619149,2,Medium Risk,2.20183187,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.336777175,2.483020214
SESS-24388,bb5514046501,192.168.254.1,27-12-2025 10:20,27-12-2025 10:20,30,0,0.827697,26,0,17,TRUE,FALSE,TRUE,FALSE,1,2.214308035,-0.699226986,2.6246116,2,Medium Risk,2.200877442,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,2.40343319,2.541482478
SESS-27352,711b57d12525,188.40.50.11,28-01-2026 19:16,28-01-2026 19:16,31,0,0.774543,27,0,20,TRUE,FALSE,TRUE,FALSE,1,2.348042478,-0.699226986,2.352511,2,Medium Risk,2.199951081,FALSE,1,0.9878,Manual Attacker,Interactive Exploration,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,2.331884059,2.4788261
